MA	Gene Name	Ensembl ID	GM12878-ENCFF853TRI	GM12878-ENCFF305QBE	K562-ENCFF332TWQ	K562-ENCFF425PIK	HepG2-ENCFF430KOC	HepG2-ENCFF966SVU	HeLa-S2-ENCFF504AOD	HeLa-S2-ENCFF214ZYK	H1-ENCFF679BHK	H1-ENCFF289GEC	HUVEC-ENCFF211SQP	HUVEC-ENCFF318QVC	NHEK-ENCFF566XEO	NHEK-ENCFF570MJL	A549-ENCFF578YTC	A549-ENCFF908XTR	HMEC-ENCFF749LVX	HMEC-ENCFF476ARS	HSMM-ENCFF226JIS	HSMM-ENCFF036QPG	MCF-7-ENCFF735QLM	MCF-7-ENCFF317XCR	Th1-ENCFF879KHB	Th1-ENCFF979WIG	BE2C-ENCFF242CZI	BE2C-ENCFF465LLS	BE2C-ENCFF256IPJ	BJ-ENCFF982HRR	BJ-ENCFF967KIB	BJ-ENCFF154BBN	Jurkat-ENCFF799GFQ	Jurkat-ENCFF847SAP	Jurkat-ENCFF226OYU	Monocytes-CD14+-ENCFF167IBQ	Monocytes-CD14+-ENCFF857HLU	Monocytes-CD14+-ENCFF780XKG	NHLF-ENCFF609ZJO	NHLF-ENCFF400BDD	Panc1-ENCFF921FTG	Panc1-ENCFF149WMH	Panc1-ENCFF249UJV	CD20-ENCFF642IQW	CD20-ENCFF410IPV	CD34-ENCFF040ZTX	CD34-ENCFF932WWC	Ishikawa-ES-ENCFF770CRK	Ishikawa-ES-ENCFF667ZBZ	Chorion-ENCFF954RVV	Chorion-ENCFF376HRQ	HeLa-S3-ENCFF255QOM	Hepatocytes-ENCFF264EOK	Hepatocytes-ENCFF064IQR	T-47D-ENCFF549FIH	T-47D-ENCFF234TQB
MA0466.1	CEBPB	ENSG00000172216	0.12	0.36	25.53	7.59	12.31	33.19	18.0	19.12	4.18	4.7	2.2	1.39	13.27	7.0	113.31	27.18	32.89	31.35	11.38	10.99	5.65	5.81	8.12	8.25	101.93	111.19	96.75	20.41	19.06	21.53	7.36	5.79	6.55	355.81	334.17	1177.3	14.53	13.85	65.45	71.14	66.17	11.61	19.96	8.12	7.27	18.85	20.67	226.32	202.43	20.92	150.38	163.91	20.16	17.83
MA0466.2	CEBPB	ENSG00000172216	0.12	0.36	25.53	7.59	12.31	33.19	18.0	19.12	4.18	4.7	2.2	1.39	13.27	7.0	113.31	27.18	32.89	31.35	11.38	10.99	5.65	5.81	8.12	8.25	101.93	111.19	96.75	20.41	19.06	21.53	7.36	5.79	6.55	355.81	334.17	1177.3	14.53	13.85	65.45	71.14	66.17	11.61	19.96	8.12	7.27	18.85	20.67	226.32	202.43	20.92	150.38	163.91	20.16	17.83
MA0468.1	DUX4	ENSG00000260596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29000000000000004	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9099999999999999	0.0
MA0469.2	E2F3	ENSG00000112242	8.56	8.44	11.2	14.66	2.76	2.6500000000000004	7.28	6.46	11.57	13.99	2.56	4.46	5.390000000000001	9.42	6.77	13.12	8.64	8.42	9.42	9.28	13.57	13.7	6.66	6.890000000000001	6.1499999999999995	6.2	7.29	6.890000000000001	6.61	6.05	19.509999999999998	19.299999999999997	19.11	11.36	10.94	5.46	13.629999999999999	13.16	10.75	10.68	10.67	2.34	1.47	17.02	17.59	9.129999999999999	9.11	1.13	1.13	6.38	4.51	4.31	5.23	6.0
MA0470.1	E2F4	ENSG00000205250	84.14	87.19	137.53000000000003	190.89999999999995	75.45	97.51000000000002	86.49000000000001	63.220000000000006	106.48000000000003	135.63	126.55999999999999	118.02000000000002	42.879999999999995	32.21	296.8	54.58	77.43	78.79	68.94999999999999	71.23	61.22	59.94000000000001	34.4	33.72	166.54	168.71	184.96	41.01	40.78	68.15999999999998	84.19999999999999	86.38	81.87	141.74	143.04000000000002	153.28	62.58	62.39	60.55	59.64000000000001	63.32	136.17	122.15000000000002	39.94000000000001	41.730000000000004	47.41	46.63	46.74999999999999	46.330000000000005	64.78	62.7	64.7	62.55	52.58
MA0471.1	E2F6	ENSG00000169016	9.020000000000001	9.31	12.51	15.850000000000001	18.200000000000003	20.83	12.34	10.93	7.459999999999999	6.609999999999999	8.5	9.78	4.33	9.899999999999999	20.17	28.790000000000003	9.49	7.6	4.39	3.7099999999999995	24.79	28.820000000000004	4.09	4.99	20.109999999999996	20.75	23.949999999999996	9.319999999999999	6.51	4.640000000000001	25.410000000000004	17.63	26.86	4.87	4.800000000000001	3.04	14.059999999999999	10.339999999999996	15.26	12.19	18.35	2.4	1.3200000000000003	10.65	8.840000000000002	11.08	17.979999999999997	9.099999999999998	8.25	28.97	20.43	18.630000000000003	11.870000000000001	12.069999999999999
MA0472.2	EGR2	ENSG00000122877	3.81	4.8	0.06	0.18	0.0	0.05	1.96	0.0	0.39	0.56	0.05	0.04	0.04	0.04	0.64	0.9500000000000001	0.14	0.14	3.06	3.17	0.3	0.3	0.7100000000000001	0.46	0.03	0.04	0.0	0.61	0.61	1.04	0.63	1.01	1.06	6.029999999999999	6.079999999999999	2.71	0.18	0.18	0.33	0.34	0.07	2.6799999999999997	7.09	1.6099999999999999	1.49	0.0	0.0	0.6900000000000001	0.68	0.0	10.34	10.66	0.0	0.02
MA0473.1	ELF1	ENSG00000120690	47.93	44.269999999999996	22.29	23.36	10.72	13.68	5.23	4.05	3.58	4.17	14.629999999999999	15.899999999999999	16.84	30.87	4.92	30.39	20.57	28.65	16.439999999999998	21.450000000000003	62.95	47.38	91.99000000000001	68.38	1.82	0.87	0.68	25.77	33.760000000000005	22.369999999999997	39.32	59.870000000000005	41.88000000000001	30.87	43.25	22.36	19.48	27.46	15.129999999999999	13.76	13.71	64.25	27.470000000000002	128.32	130.51	20.71	14.3	30.95	31.119999999999997	3.58	36.33	35.49	20.98	21.970000000000002
MA0473.2	ELF1	ENSG00000120690	47.93	44.269999999999996	22.29	23.36	10.72	13.68	5.23	4.05	3.58	4.17	14.629999999999999	15.899999999999999	16.84	30.87	4.92	30.39	20.57	28.65	16.439999999999998	21.450000000000003	62.95	47.38	91.99000000000001	68.38	1.82	0.87	0.68	25.77	33.760000000000005	22.369999999999997	39.32	59.870000000000005	41.88000000000001	30.87	43.25	22.36	19.48	27.46	15.129999999999999	13.76	13.71	64.25	27.470000000000002	128.32	130.51	20.71	14.3	30.95	31.119999999999997	3.58	36.33	35.49	20.98	21.970000000000002
MA0474.2	ERG	ENSG00000157554	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	1.6400000000000001	2.24	120.33999999999999	113.44	0.05	0.1	0.0	0.0	0.23000000000000004	0.24000000000000002	0.03	0.05	1.08	1.06	0.12	0.12	0.52	0.54	0.8200000000000001	0.0	0.0	0.0	2.34	1.6900000000000002	1.78	0.12	0.12	0.06	0.12	0.12	0.38	0.39	1.01	0.0	0.0	65.36	60.33	1.1400000000000001	1.09	14.189999999999996	13.11	0.0	1.56	1.4600000000000004	0.0	0.0
MA0475.1	FLI1	ENSG00000151702	35.32	35.47	0.0	0.04	0.02	0.03	0.0	0.06	0.28	0.0	35.47	37.489999999999995	0.6799999999999999	0.8600000000000001	0.0	0.08	6.23	6.31	0.48	0.49	0.0	0.0	67.6	72.77	0.78	0.8699999999999999	1.7600000000000002	16.759999999999998	16.619999999999997	23.35	56.099999999999994	48.93000000000001	51.419999999999995	79.03	78.84	117.16000000000001	3.3400000000000003	3.3299999999999996	1.31	1.34	1.25	64.14999999999999	94.53999999999999	77.99	75.79000000000002	0.15	0.15	15.509999999999998	14.87	0.06	1.9900000000000002	2.0700000000000003	0.19	0.0
MA0475.2	FLI1	ENSG00000151702	35.32	35.47	0.0	0.04	0.02	0.03	0.0	0.06	0.28	0.0	35.47	37.489999999999995	0.6799999999999999	0.8600000000000001	0.0	0.08	6.23	6.31	0.48	0.49	0.0	0.0	67.6	72.77	0.78	0.8699999999999999	1.7600000000000002	16.759999999999998	16.619999999999997	23.35	56.099999999999994	48.93000000000001	51.419999999999995	79.03	78.84	117.16000000000001	3.3400000000000003	3.3299999999999996	1.31	1.34	1.25	64.14999999999999	94.53999999999999	77.99	75.79000000000002	0.15	0.15	15.509999999999998	14.87	0.06	1.9900000000000002	2.0700000000000003	0.19	0.0
MA0476.1	FOS	ENSG00000170345	0.31	0.52	17.04	20.950000000000003	11.219999999999999	15.279999999999998	618.46	449.52	69.78	138.86	3.88	9.670000000000002	54.01999999999999	48.96999999999999	840.6200000000001	149.05999999999997	78.44	80.02000000000001	8.16	8.42	74.79	72.89	527.7900000000001	535.06	2.5300000000000002	2.7299999999999995	3.39	47.419999999999995	47.36	69.1	0.8300000000000001	1.08	1.1300000000000001	3836.5400000000004	3874.9199999999996	10046.359999999999	303.62999999999994	307.55	8.11	8.290000000000001	3.6300000000000003	2268.87	2653.52	883.0000000000001	942.8599999999999	1.33	1.35	113.44000000000001	114.28999999999999	468.85	977.8199999999999	1009.1999999999998	1.01	0.88
MA0477.1	FOSL1	ENSG00000175592	4.01	3.94	18.97	23.98	1.3399999999999999	8.69	106.28999999999999	15.880000000000003	7.8999999999999995	10.2	34.17	49.29	27.049999999999997	17.819999999999997	42.93	7.29	27.509999999999998	28.14	17.060000000000002	17.650000000000002	1.53	1.5000000000000002	0.6499999999999999	0.12	0.28	0.29	0.17	6.680000000000001	6.699999999999999	8.41	0.45	0.38	0.4	21.319999999999997	21.26	3.7	23.500000000000004	23.830000000000002	122.89	123.61999999999999	136.36	3.33	1.5099999999999998	48.33	47.64	3.0	3.1	1.15	1.16	15.869999999999997	16.48	17.029999999999998	0.14	0.25
MA0478.1	FOSL2	ENSG00000075426	0.08	0.1	1.53	1.06	14.959999999999999	23.16	46.14	39.94	1.22	1.56	28.19	20.28	15.69	19.279999999999998	68.65	38.39	23.209999999999997	27.300000000000004	46.03	53.13	27.38	26.43	11.3	11.11	6.8	3.41	8.31	32.56	35.32	36.92	1.77	2.4299999999999997	1.95	181.49	202.59000000000003	124.66	20.77	24.62	27.880000000000003	16.740000000000002	29.04	4.24	0.99	20.53	21.88	3.2300000000000004	2.58	10.84	14.77	29.98	69.23	69.07	9.129999999999999	7.63
MA0479.1	FOXH1	ENSG00000160973	0.03	0.01	5.99	2.7199999999999998	0.31	0.3	0.72	2.08	13.73	13.719999999999999	0.47	0.47	0.01	0.0	1.17	0.09	0.1	0.1	0.13	0.15000000000000002	0.07	0.07	0.7	0.0	0.47000000000000003	0.48	0.62	0.02	0.02	0.05	1.57	2.61	1.79	0.05	0.05	0.06	0.01	0.01	1.03	0.9099999999999999	0.67	0.0	0.03	1.22	0.12	0.19	0.19	0.01	0.01	1.58	0.05	0.03	1.48	0.92
MA0481.1	FOXP1	ENSG00000114861	0.16	0.06999999999999999	21.5	35.77	65.44	74.13000000000001	19.64	26.819999999999997	16.549999999999997	16.830000000000002	108.82000000000001	92.41	5.54	9.260000000000002	3.0100000000000002	10.749999999999998	40.09	39.029999999999994	29.219999999999995	30.000000000000004	20.83	21.080000000000002	79.13	64.26	4.92	4.92	4.0200000000000005	26.6	26.159999999999997	35.79	10.39	8.629999999999999	8.509999999999998	16.72	16.859999999999996	18.25	75.31	73.15999999999998	0.86	0.59	0.41000000000000003	89.63	41.19000000000001	37.86000000000001	45.02	6.8100000000000005	7.000000000000001	15.549999999999999	14.96	17.43	52.10999999999999	46.53999999999999	12.51	16.82
MA0481.2	FOXP1	ENSG00000114861	0.16	0.06999999999999999	21.5	35.77	65.44	74.13000000000001	19.64	26.819999999999997	16.549999999999997	16.830000000000002	108.82000000000001	92.41	5.54	9.260000000000002	3.0100000000000002	10.749999999999998	40.09	39.029999999999994	29.219999999999995	30.000000000000004	20.83	21.080000000000002	79.13	64.26	4.92	4.92	4.0200000000000005	26.6	26.159999999999997	35.79	10.39	8.629999999999999	8.509999999999998	16.72	16.859999999999996	18.25	75.31	73.15999999999998	0.86	0.59	0.41000000000000003	89.63	41.19000000000001	37.86000000000001	45.02	6.8100000000000005	7.000000000000001	15.549999999999999	14.96	17.43	52.10999999999999	46.53999999999999	12.51	16.82
MA0484.1	HNF4G	ENSG00000164749	0.77	1.1099999999999999	0.0	0.0	31.450000000000003	31.41	0.14	0.07	1.5699999999999998	0.62	0.0	0.0	0.0	0.0	0.18	4.09	0.0	0.0	0.0	0.0	0.42000000000000004	0.41000000000000003	0.01	0.01	0.63	0.66	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.41000000000000003	1.45	0.0	0.0	0.0	0.01	0.19	0.21000000000000002	0.03	0.03	0.07	6.6499999999999995	6.87	0.7	0.38
MA0486.1	HSF1	ENSG00000284774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0486.2	HSF1	ENSG00000284774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0488.1	JUN	ENSG00000177606	2.7	2.89	25.2	18.36	24.55	47.82	107.61	34.95	6.33	7.91	109.89	86.4	28.54	16.37	137.46	24.69	22.95	21.9	68.32	65.92	10.85	11.3	215.85	235.06	21.96	23.93	18.47	17.17	16.06	20.41	1.82	1.7	1.9	263.25	247.99	1018.18	68.91	65.27	59.89	65.18	63.89	2846.77	2831.73	829.58	742.76	15.67	17.28	12.93	11.59	38.9	139.6	153.73	43.89	51.45
MA0489.1	JUN(var.2)	ENSG00000177606	2.7	2.89	25.2	18.36	24.55	47.82	107.61	34.95	6.33	7.91	109.89	86.4	28.54	16.37	137.46	24.69	22.95	21.9	68.32	65.92	10.85	11.3	215.85	235.06	21.96	23.93	18.47	17.17	16.06	20.41	1.82	1.7	1.9	263.25	247.99	1018.18	68.91	65.27	59.89	65.18	63.89	2846.77	2831.73	829.58	742.76	15.67	17.28	12.93	11.59	38.9	139.6	153.73	43.89	51.45
MA0490.1	JUNB	ENSG00000171223	71.05	76.4	17.42	10.76	1.52	5.01	117.11	327.34	1.65	2.07	12.04	7.08	36.46	10.71	393.67	54.93	72.55	74.07	47.16	48.78	22.31	21.32	285.23	290.81	113.43	116.49	116.69	30.12	30.11	40.38	21.59	17.5	18.44	2352.77	2377.67	6901.72	80.92	82.7	59.15	60.56	43.16	979.8	2630.92	125.78	119.81	23.4	24.25	70.52	67.47	342.96	519.78	537.54	23.77	23.32
MA0491.1	JUND	ENSG00000130522	4.98	5.83	48.730000000000004	31.15	32.82	105.28999999999999	48.93000000000001	63.519999999999996	20.61	27.83	54.870000000000005	32.44	43.62	10.96	120.36	40.11	26.12	26.72	44.19	45.879999999999995	16.259999999999998	17.71	176.85	174.89	318.42999999999995	326.38	252.3	75.09	75.25999999999999	101.03	37.18	39.63	36.809999999999995	1329.28	1346.6599999999999	2690.35	41.56	42.2	145.14000000000001	148.45999999999998	172.02	5376.74	3630.3599999999997	707.88	723.05	39.2	40.93	371.53	371.64	66.25999999999999	626.8299999999999	654.1700000000001	120.48	132.69
MA0492.1	JUND(var.2)	ENSG00000130522	4.98	5.83	48.730000000000004	31.15	32.82	105.28999999999999	48.93000000000001	63.519999999999996	20.61	27.83	54.870000000000005	32.44	43.62	10.96	120.36	40.11	26.12	26.72	44.19	45.879999999999995	16.259999999999998	17.71	176.85	174.89	318.42999999999995	326.38	252.3	75.09	75.25999999999999	101.03	37.18	39.63	36.809999999999995	1329.28	1346.6599999999999	2690.35	41.56	42.2	145.14000000000001	148.45999999999998	172.02	5376.74	3630.3599999999997	707.88	723.05	39.2	40.93	371.53	371.64	66.25999999999999	626.8299999999999	654.1700000000001	120.48	132.69
MA0495.1	MAFF	ENSG00000185022	0.14	0.25	4.62	2.2800000000000002	6.49	19.55	10.4	9.42	1.32	5.800000000000001	39.809999999999995	21.1	7.510000000000001	5.720000000000001	13.38	2.6699999999999995	12.04	12.33	8.65	8.94	0.91	0.88	5.119999999999999	3.62	7.9399999999999995	8.22	8.67	11.47	11.51	12.01	3.3	2.1	2.01	49.18	50.529999999999994	16.89	16.13	16.37	9.71	9.9	8.4	23.36	11.459999999999999	74.36	76.10000000000001	0.64	0.67	178.91	172.24	8.65	62.489999999999995	64.64	1.4500000000000002	1.0699999999999998
MA0495.2	MAFF	ENSG00000185022	0.14	0.25	4.62	2.2800000000000002	6.49	19.55	10.4	9.42	1.32	5.800000000000001	39.809999999999995	21.1	7.510000000000001	5.720000000000001	13.38	2.6699999999999995	12.04	12.33	8.65	8.94	0.91	0.88	5.119999999999999	3.62	7.9399999999999995	8.22	8.67	11.47	11.51	12.01	3.3	2.1	2.01	49.18	50.529999999999994	16.89	16.13	16.37	9.71	9.9	8.4	23.36	11.459999999999999	74.36	76.10000000000001	0.64	0.67	178.91	172.24	8.65	62.489999999999995	64.64	1.4500000000000002	1.0699999999999998
MA0496.1	MAFK	ENSG00000198517	0.59	1.01	8.28	9.41	16.79	43.99	58.04	67.78	7.630000000000001	10.219999999999999	22.700000000000003	16.009999999999998	5.640000000000001	1.54	330.58	46.45	2.69	2.7399999999999998	3.6399999999999997	3.7700000000000005	4.130000000000001	4.09	9.13	9.42	0.8500000000000001	0.88	1.08	7.93	7.91	14.26	43.35	27.6	25.639999999999997	24.02	24.759999999999998	14.649999999999999	2.84	2.88	98.66	91.28	123.94	29.88	17.31	13.66	14.739999999999998	11.459999999999999	11.440000000000001	140.31	135.95000000000002	70.01	6.45	6.66	192.98	156.15
MA0496.2	MAFK	ENSG00000198517	0.59	1.01	8.28	9.41	16.79	43.99	58.04	67.78	7.630000000000001	10.219999999999999	22.700000000000003	16.009999999999998	5.640000000000001	1.54	330.58	46.45	2.69	2.7399999999999998	3.6399999999999997	3.7700000000000005	4.130000000000001	4.09	9.13	9.42	0.8500000000000001	0.88	1.08	7.93	7.91	14.26	43.35	27.6	25.639999999999997	24.02	24.759999999999998	14.649999999999999	2.84	2.88	98.66	91.28	123.94	29.88	17.31	13.66	14.739999999999998	11.459999999999999	11.440000000000001	140.31	135.95000000000002	70.01	6.45	6.66	192.98	156.15
MA0497.1	MEF2C	ENSG00000081189	154.84999999999997	146.98	48.66	68.37	0.0	0.02	0.33	0.0	1.96	0.86	25.589999999999996	37.36000000000001	0.12	0.17	0.0	0.04	0.0	0.02	61.529999999999994	73.12	0.5800000000000001	0.52	2.84	2.5500000000000003	0.0	0.0	0.0	0.72	1.11	0.99	1.7200000000000002	1.0	0.79	20.200000000000003	22.680000000000003	18.11	7.370000000000001	7.75	4.9799999999999995	3.8699999999999997	5.26	74.74000000000001	45.88	55.78	68.81	0.7	0.31	17.87	18.63	0.0	5.029999999999999	4.47	0.14	0.09
MA0498.2	MEIS1	ENSG00000143995	0.11	0.02	2.73	2.42	3.09	1.61	6.28	6.52	0.42000000000000004	0.43	7.4399999999999995	7.4	0.9900000000000001	1.8399999999999999	1.26	2.17	1.1	1.75	1.5799999999999998	2.31	7.02	4.33	0.53	0.49	12.920000000000002	6.21	3.58	30.05	46.91000000000001	29.73	0.09	0.21000000000000002	0.16999999999999998	0.22	0.31	0.15000000000000002	35.709999999999994	45.72	0.5800000000000001	0.46	0.38	0.07	0.0	59.82	77.91	68.94000000000001	42.660000000000004	4.579999999999999	6.730000000000001	6.97	29.49	13.829999999999998	3.4400000000000004	2.1799999999999997
MA0501.1	MAF::NFE2	ENSG00000178573	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	1.6	2.92	0.43999999999999995	0.38	3.9000000000000004	3.58	0.36	0.31	2.79	2.8499999999999996	3.91	4.06	2.18	2.12	28.64	27.75	0.0	0.0	0.0	1.21	1.21	1.37	0.33999999999999997	0.54	0.5700000000000001	0.67	0.69	0.55	12.27	12.43	0.03	0.03	0.0	0.25	0.32	1.3800000000000001	1.4300000000000002	0.0	0.0	17.54	16.79	0.0	25.16	26.53	1.19	1.49
MA0502.1	NFYB	ENSG00000120837	24.480000000000004	23.81	33.43	27.53	41.099999999999994	32.47	58.22	49.8	87.35000000000001	106.57	27.72	38.339999999999996	6.79	10.5	5.9399999999999995	30.380000000000003	7.99	8.11	5.9	6.07	66.36	65.07	16.349999999999998	16.65	16.689999999999998	17.049999999999997	13.259999999999998	34.59	34.42	19.09	32.58	54.06	54.84	9.15	9.219999999999999	4.23	26.419999999999998	26.619999999999997	13.66	13.98	15.07	10.56	7.59	37.839999999999996	37.98	31.15	31.25	16.83	16.83	51.97	25.75	26.560000000000002	73.69999999999999	83.3
MA0504.1	NR2C2	ENSG00000177463	4.27	5.76	33.28	23.449999999999996	16.34	23.53	22.1	33.25	21.659999999999997	29.65	15.52	24.340000000000003	3.94	6.3	14.170000000000002	19.18	10.600000000000001	10.690000000000001	17.630000000000003	17.51	22.240000000000002	16.99	31.060000000000002	22.099999999999998	7.6	5.3	7.470000000000001	8.96	11.86	12.619999999999997	19.069999999999997	21.76	16.63	15.959999999999997	18.66	8.219999999999999	11.03	11.989999999999998	13.8	10.53	15.25	20.730000000000004	12.139999999999999	16.71	25.67	15.12	9.98	18.68	26.75	32.650000000000006	16.78	12.56	23.41	18.46
MA0506.1	NRF1	ENSG00000106459	5.6899999999999995	6.709999999999999	6.970000000000001	10.97	3.43	3.37	6.3	4.1899999999999995	6.23	8.1	3.88	3.72	5.169999999999999	5.78	11.06	20.21	6.830000000000001	7.920000000000001	8.37	8.76	11.510000000000002	10.43	14.620000000000001	11.09	11.67	9.44	12.37	9.8	10.66	9.31	17.05	15.709999999999999	12.23	10.31	10.55	7.87	9.59	10.07	8.12	6.38	7.49	14.19	12.39	7.69	7.879999999999999	11.68	9.66	11.11	12.239999999999998	2.94	4.4799999999999995	4.27	8.5	8.03
MA0507.1	POU2F2	ENSG00000028277	39.82	38.160000000000004	0.16	0.72	0.13	0.060000000000000005	0.01	0.53	2.24	2.23	0.56	0.64	5.16	3.4699999999999998	0.65	0.11000000000000001	1.1400000000000001	1.12	0.56	0.5700000000000001	0.26	0.22	9.43	9.609999999999998	3.5300000000000002	3.63	2.04	1.5100000000000002	1.4900000000000002	1.7900000000000003	4.65	2.83	2.9899999999999998	106.14999999999999	111.26	117.61	0.29000000000000004	0.38	0.16999999999999998	0.18	0.22	86.67999999999999	106.65999999999998	8.52	8.39	0.13	0.13999999999999999	4.61	5.13	0.56	0.45	0.42000000000000004	0.16	0.6000000000000001
MA0508.1	PRDM1	ENSG00000057657	10.71	12.59	0.31	1.47	0.1	0.04	29.63	5.23	0.0	1.02	0.26	0.81	1.8199999999999998	3.94	15.76	6.88	2.8	2.83	0.52	0.54	0.44999999999999996	0.44999999999999996	49.03	49.47	0.72	0.74	0.89	4.529999999999999	4.4799999999999995	3.9600000000000004	0.42	0.39	0.5800000000000001	11.129999999999999	11.220000000000002	2.97	2.45	2.4800000000000004	1.5699999999999998	1.6099999999999999	1.26	5.74	6.22	0.63	0.79	0.0	0.0	1.74	1.6300000000000001	8.06	12.080000000000002	12.430000000000001	0.29	0.2
MA0508.2	PRDM1	ENSG00000057657	10.71	12.59	0.31	1.47	0.1	0.04	29.63	5.23	0.0	1.02	0.26	0.81	1.8199999999999998	3.94	15.76	6.88	2.8	2.83	0.52	0.54	0.44999999999999996	0.44999999999999996	49.03	49.47	0.72	0.74	0.89	4.529999999999999	4.4799999999999995	3.9600000000000004	0.42	0.39	0.5800000000000001	11.129999999999999	11.220000000000002	2.97	2.45	2.4800000000000004	1.5699999999999998	1.6099999999999999	1.26	5.74	6.22	0.63	0.79	0.0	0.0	1.74	1.6300000000000001	8.06	12.080000000000002	12.430000000000001	0.29	0.2
MA0510.1	RFX5	ENSG00000143390	67.74999999999999	65.34	17.700000000000003	13.040000000000001	4.76	7.47	21.630000000000003	21.27	27.29	27.480000000000004	12.099999999999998	10.530000000000001	22.11	40.44	33.589999999999996	53.31999999999999	25.220000000000002	25.690000000000005	20.220000000000002	20.99	37.25	35.56000000000001	49.190000000000005	49.379999999999995	17.25	17.980000000000004	12.91	20.799999999999997	21.02	24.62	70.13999999999999	84.7	73.83000000000001	49.11000000000001	49.760000000000005	38.879999999999995	17.549999999999997	17.8	31.290000000000003	24.11	33.66	150.73999999999998	117.26000000000003	91.08000000000003	91.19	28.84	29.609999999999996	3.31	3.4600000000000004	19.84	14.930000000000001	14.5	40.14	33.27
MA0510.2	RFX5	ENSG00000143390	67.74999999999999	65.34	17.700000000000003	13.040000000000001	4.76	7.47	21.630000000000003	21.27	27.29	27.480000000000004	12.099999999999998	10.530000000000001	22.11	40.44	33.589999999999996	53.31999999999999	25.220000000000002	25.690000000000005	20.220000000000002	20.99	37.25	35.56000000000001	49.190000000000005	49.379999999999995	17.25	17.980000000000004	12.91	20.799999999999997	21.02	24.62	70.13999999999999	84.7	73.83000000000001	49.11000000000001	49.760000000000005	38.879999999999995	17.549999999999997	17.8	31.290000000000003	24.11	33.66	150.73999999999998	117.26000000000003	91.08000000000003	91.19	28.84	29.609999999999996	3.31	3.4600000000000004	19.84	14.930000000000001	14.5	40.14	33.27
MA0511.1	RUNX2	ENSG00000124813	0.22000000000000003	0.0	2.0	0.53	0.0	0.0	4.0	1.86	0.05	0.31	0.0	0.02	0.85	0.74	0.6699999999999999	0.27	0.77	0.82	10.68	11.18	4.42	4.28	13.159999999999998	12.53	0.88	0.9	0.32	1.6300000000000001	1.65	1.17	2.34	2.08	2.51	3.5799999999999996	3.75	3.05	3.5200000000000005	3.5800000000000005	2.4400000000000004	2.23	2.83	0.6600000000000001	0.8700000000000001	19.090000000000003	19.28	1.2	1.16	0.8	0.8500000000000001	1.8199999999999998	1.5999999999999999	1.64	2.2399999999999998	2.69
MA0511.2	RUNX2	ENSG00000124813	0.22000000000000003	0.0	2.0	0.53	0.0	0.0	4.0	1.86	0.05	0.31	0.0	0.02	0.85	0.74	0.6699999999999999	0.27	0.77	0.82	10.68	11.18	4.42	4.28	13.159999999999998	12.53	0.88	0.9	0.32	1.6300000000000001	1.65	1.17	2.34	2.08	2.51	3.5799999999999996	3.75	3.05	3.5200000000000005	3.5800000000000005	2.4400000000000004	2.23	2.83	0.6600000000000001	0.8700000000000001	19.090000000000003	19.28	1.2	1.16	0.8	0.8500000000000001	1.8199999999999998	1.5999999999999999	1.64	2.2399999999999998	2.69
MA0513.1	SMAD2::SMAD3::SMAD4	ENSG00000175387	49.37	50.0	31.35	38.089999999999996	38.9	39.589999999999996	100.26	92.72	57.029999999999994	56.07000000000001	49.92	68.05	57.919999999999995	107.26	14.229999999999999	164.7	48.64	50.65	42.51	44.28999999999999	42.07000000000001	40.559999999999995	78.48000000000002	77.46999999999998	18.36	19.01	22.330000000000002	79.97	80.11000000000003	42.51999999999999	83.46	79.43	81.84	35.26	36.139999999999986	18.56	77.05	78.6	37.400000000000006	37.98	37.79	19.69	15.25	45.09	46.47999999999999	46.620000000000005	47.76999999999999	35.68999999999999	35.529999999999994	96.77999999999999	38.09	38.46	38.839999999999996	41.27000000000001
